ensembl_gene_id,ymin,ymax,range,y0,y1,y120,t_max,type,tpm_level,cluster,subcluster,cluster_name
ENSDARG00000002196,0.010948,6.397836,6.386888,0.011552,0.010948,6.397836,120.0,maternal,low,3.0,1.0,SU ZGA
ENSDARG00000002197,2.356642,66.74802,64.391378,4.130422,9.672846000000002,39.574380000000005,2.25,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002204,0.0,31.08336,31.08336,0.0,0.0,31.08336,120.0,zygotic,medium,4.0,3.0,SU post-ZGA
ENSDARG00000002210,0.2032855999999999,9.592766,9.389480400000002,0.2032855999999999,1.3370492,8.219427999999999,96.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000002213,1.2636,6.6169780000000005,5.353378,4.424066999999999,4.2818898,1.4366419999999998,2.25,maternal,low,0.0,4.0,SD
ENSDARG00000002215,12.8670166,254.5535676,241.686551,56.02442,49.14976,12.8670166,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000002216,0.0,19.29316,19.29316,0.0,0.0409284,10.587438,10.3,maternal,medium,3.0,1.0,SU ZGA
ENSDARG00000002217,0.3085122,41.2621,40.9535878,0.3085122,1.3317852,34.14668,72.0,maternal,medium,3.0,1.0,SU ZGA
ENSDARG00000002219,0.0,8.513411999999999,8.513411999999999,0.0,0.0,8.513411999999999,120.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000002220,12.708232,129.1734,116.465168,12.708232,19.957500000000003,16.954500000000003,6.0,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002230,0.0426806,188.3476654,188.3049848,0.2644794,0.3599852,121.2297876,72.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002231,0.2019044,12.88226,12.6803556,0.6112458000000001,2.12151,2.860324,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002235,0.4436788,30.9721,30.5284212,1.156506,1.2553484,24.63188,96.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000002240,0.6314512000000001,229.24856,228.6171088,0.6314512000000001,1.352846,53.4052,16.0,maternal,medium,3.0,1.0,SU ZGA
ENSDARG00000002241,0.0,2.705984,2.705984,0.0,0.0586315999999999,1.2873486,6.0,maternal,low,2.0,2.0,TU post-ZGA
ENSDARG00000002249,0.256561,14.7793,14.522739,1.5545487999999998,1.276296,14.7793,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002255,1.1009964,22.456781,21.3557846,1.1009964,2.329832,17.01436,72.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002259,0.0,2.520258,2.520258,0.0543943999999999,0.0,2.520258,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000002264,1.811724,51.38396,49.572236,1.9520094,1.811724,25.84042,19.0,maternal,medium,3.0,1.0,SU ZGA
ENSDARG00000002267,21.5230612,257.5884616,236.0654004,84.69488000000001,44.85664,21.7997054,4.3,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002271,53.9991726,820.1098,766.1106274,191.7512,155.5394,84.835677,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002285,6.449845999999999,35.998059999999995,29.548213999999994,6.449845999999999,17.02912,7.684089999999999,2.25,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002293,0.0,0.834212,0.834212,0.0,0.2200268,0.4699784,6.0,maternal,low,,,
ENSDARG00000002295,0.0,1.2137532,1.2137532,0.0,0.0,0.9568392,96.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000002298,1.181904,73.1483,71.966396,9.590884,28.080820000000006,4.709633999999999,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002299,0.0,5.290694,5.290694,0.0,0.0,3.074495,96.0,zygotic,low,4.0,3.0,SU post-ZGA
ENSDARG00000002300,0.0,3.9859824,3.9859824,0.0,0.022324,3.213696600000001,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000002304,6.1733080000000005,615.327,609.153692,615.327,374.6924,6.1733080000000005,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002305,3.485732,372.94380000000007,369.4580680000001,372.94380000000007,270.4164,40.49768,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002311,0.0,132.00466,132.00466,2.611725,1.251264,28.30054,72.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002330,0.0394656,58.10466,58.0651944,15.361036000000002,14.777890000000005,3.8188999999999993,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002332,2.4528294,39.85218,37.3993506,2.4528294,3.835176,7.731762399999999,3.0,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000002333,0.6440156,18.95712,18.3131044,2.4994534,8.436892,10.921746,2.25,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002336,0.040884,69.381556,69.340672,0.040884,0.1132296,12.09674,10.3,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000002339,6.013887,51.3588438,45.344956800000006,6.421913600000001,13.0513,8.1567374,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002344,399.17158,1375.0179999999998,975.84642,1375.0179999999998,788.7486,544.2343940000001,0.0,maternal,high,3.0,3.0,SU ZGA
ENSDARG00000002347,0.0313805999999999,213.1665474,213.1351668,72.34217899999999,213.1665474,0.2162243999999999,0.75,maternal,medium,0.0,0.0,SD
ENSDARG00000002353,0.0340534,32.74679999999999,32.7127466,0.0340534,0.0692104,1.398862,4.3,maternal,medium,2.0,0.0,TU post-ZGA
ENSDARG00000002355,0.382655,3.927468,3.5448129999999995,0.6895726000000001,2.031185,1.138561,2.25,maternal,low,1.0,3.0,TU pre-ZGA
ENSDARG00000002362,11.9797518,64.92304,52.9432882,64.92304,62.48614,39.68062019999999,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002365,14.920180000000002,225.4652,210.54502,225.4652,203.2148,16.230600000000003,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002369,111.28034,896.3546,785.07426,235.92,179.5606,142.1778,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000002377,7.727662599999999,125.946016,118.2183534,82.681797,71.69048000000001,10.694702,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000002385,0.366641,10.531236,10.164595,2.0963556,2.1612598,2.3330264,3.0,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000002391,0.0,9.102804,9.102804,0.0777322,0.0859709999999999,9.102804,120.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000002394,0.0,12.507508,12.507508,0.0,0.0565684,4.941889999999999,96.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002396,4.489194,126.4446,121.955406,24.9006,39.30646,12.69376,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002401,7.7065798,129.3040302,121.5974504,10.9155776,18.000898799999998,7.7065798,4.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000002402,3.5412640000000004,30.38088,26.839616,3.5412640000000004,6.156201999999999,9.281856,5.25,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002403,23.36206,298.12080000000003,274.75874000000005,104.4029,93.81784,23.36206,2.25,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002405,0.0965552,7.1997564,7.1032012,0.0965552,0.1569959999999999,4.460471999999999,19.0,maternal,low,3.0,4.0,SU ZGA
ENSDARG00000002406,0.0,5.021578,5.021578,0.0,1.0177356,0.3293156,2.25,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000002411,0.0,2.6967278,2.6967278,0.0409565999999999,0.1745499999999999,2.6967278,120.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000002445,0.0229714,66.58974,66.5667686,0.0229714,0.1254548,5.890043999999999,8.0,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000002463,1.2875708,46.5281,45.240529200000005,17.9921,46.5281,2.3422342,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000002467,6.700807999999999,64.03244,57.33163199999999,16.280540000000002,26.78084,12.660840000000002,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002479,3.407054,68.2114,64.804346,10.139344,13.472680000000002,3.407054,5.25,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002483,0.0,4.2904242,4.2904242,0.0,0.0,1.9026382,10.3,zygotic,low,3.0,0.0,SU ZGA
ENSDARG00000002487,0.6324642,101.253998,100.6215338,0.6324642,1.2447816,13.563373000000002,8.0,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000002494,0.0735914,15.307520000000002,15.233928600000002,1.677774,2.095852,6.06207,3.0,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002506,25.103596000000003,178.405366,153.30177,158.573452,178.405366,25.103596000000003,0.75,maternal,medium,0.0,0.0,SD
ENSDARG00000002507,0.0171038,5.5357688,5.518665,0.041932,0.0171038,4.969474,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000002508,0.0,1.6582066000000002,1.6582066000000002,0.0,0.0,1.2294446,72.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000002509,0.3747486,32.708180000000006,32.33343140000001,2.287172,3.134704,1.6442685999999995,5.25,maternal,medium,2.0,0.0,TU post-ZGA
ENSDARG00000002510,0.0,4.216224,4.216224,0.0,0.0,2.0457460000000003,19.0,zygotic,low,3.0,2.0,SU ZGA
ENSDARG00000002523,48.370634,170.968072,122.597438,170.968072,134.6389826,53.803534,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002533,0.0,2.1188706,2.1188706,0.0,0.0,1.1402054,10.3,zygotic,low,3.0,2.0,SU ZGA
ENSDARG00000002536,17.11674,208.3572,191.24046,122.1976,198.363,17.11674,2.25,maternal,medium,0.0,3.0,SD
ENSDARG00000002538,21.84972,274.94614,253.09642,274.94614,205.818038,21.84972,0.0,maternal,medium,0.0,1.0,SD
ENSDARG00000002546,0.2444064,40.612438,40.3680316,14.075606,34.460634000000006,18.010308000000002,3.0,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002549,3.694254,61.1172954,57.4230414,27.582363,21.7485366,9.4433752,4.3,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002552,17.357279999999996,197.1088,179.75152,108.40448,118.4824,17.357279999999996,2.25,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002564,0.230354,33.5384,33.308046000000004,2.142944,4.108614,33.072660000000006,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002571,3.447164,23.94642,20.499255999999995,3.447164,6.351896,7.658574,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002576,0.0,4.761356000000001,4.761356000000001,0.0,0.0,3.990348,96.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000002582,0.1941026,12.6086896,12.414587,0.3429727999999999,0.1941026,7.4538712,48.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000002587,0.047735,100.91618,100.868445,0.047735,0.1329895999999999,58.46299739999999,48.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000002589,1.5705824,3811.32598,3809.7553976,4.741004600000001,2.5677060000000003,2422.594,72.0,maternal,high,4.0,0.0,SU post-ZGA
ENSDARG00000002591,22.52216,404.03556,381.5134,404.03556,385.12134,22.52216,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002593,0.0,28.453480000000003,28.453480000000003,0.0,0.0,15.839940000000002,48.0,zygotic,medium,4.0,0.0,SU post-ZGA
ENSDARG00000002597,0.0289688,291.70858,291.6796112,109.973758,291.70858,0.3123318,0.75,maternal,medium,0.0,4.0,SD
ENSDARG00000002600,0.0,11.706022,11.706022,0.0364622,0.0,11.706022,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002601,0.0734622,213.7766,213.7031378,0.0734622,0.075901,4.177511999999999,8.0,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000002607,0.0298706,4.19602,4.1661494,0.1914237999999999,0.2211648,4.19602,120.0,maternal,low,4.0,0.0,SU post-ZGA
ENSDARG00000002609,0.9123646,20.25562,19.3432554,0.9123646,3.2128552,6.073546,10.3,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000002613,20.80554,592.2312,571.42566,592.2312,512.425,20.80554,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002632,14.181878,103.37066,89.188782,14.181878,27.277618,82.1286,72.0,maternal,medium,3.0,3.0,SU ZGA
ENSDARG00000002634,0.0,19.57534,19.57534,0.0969654,0.0,9.33568,8.0,maternal,medium,2.0,3.0,TU post-ZGA
ENSDARG00000002635,0.0,9.983482,9.983482,0.0,0.0,9.983482,120.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000002642,9.655354,27.6210996,17.9657456,21.3930394,22.8396024,11.23752,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000002644,0.0,28.35948,28.35948,0.0,0.0697274,25.2983,96.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002656,0.062889,10.40349,10.340601,0.3192696,1.1732228,10.40349,120.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002659,43.431492000000006,434.3775556000001,390.94606360000006,119.7002656,256.99488,43.431492000000006,5.25,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002663,0.4877714,14.419496,13.9317246,6.777582,6.947818000000001,12.910344,96.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000002666,1.366888,29.67868,28.311792,8.043403999999999,15.31666,2.292748,4.3,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002670,9.893776,109.87125999999998,99.97748399999998,109.87125999999998,92.54308,15.1127654,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002682,1.3313076,19.516172,18.1848644,1.3313076,3.5620824,13.9389962,2.25,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002685,0.0,377.2661984,377.2661984,377.2661984,342.8367984,0.1730442,0.0,maternal,medium,0.0,4.0,SD
ENSDARG00000002690,10.2019802,40.388656000000005,30.186675800000003,12.783169999999998,18.839936,10.2019802,3.0,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000002696,0.299031,594.7657999999999,594.4667689999999,1.9383268,1.5812952,497.4424,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002701,0.0,3.8465518,3.8465518,0.0,0.0,3.0013702,72.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000002707,0.0,82.49965999999999,82.49965999999999,0.6070378,0.144933,0.0,4.3,maternal,medium,2.0,0.0,TU post-ZGA
ENSDARG00000002710,148.329624,2246.6835488,2098.3539248,148.329624,265.32222,212.59368,8.0,maternal,high,2.0,1.0,TU post-ZGA
ENSDARG00000002720,11.402888,119.684544,108.281656,14.140295999999998,19.671196,11.66627,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000002722,0.0,0.1856994,0.1856994,0.0,0.0,0.092861,96.0,zygotic,low,,,
ENSDARG00000002728,0.0,0.8946088,0.8946088,0.0,0.0,0.8946088,120.0,zygotic,low,,,
ENSDARG00000002731,9.93992,89.05352,79.1136,9.93992,12.206599999999998,77.67782,96.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000002732,0.0,21.388023600000004,21.388023600000004,0.0,0.8087365999999999,17.23494,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000002745,5.9229780000000005,256.533226,250.610248,5.9229780000000005,17.971300199999998,256.533226,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002748,3.902742,22.7419,18.839158,6.787886,11.92696,10.95269,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002750,1.929896,16.726219999999998,14.796323999999998,1.929896,2.9281,3.595478,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002754,5.357049999999999,26.26778,20.91073,26.26778,14.135139999999998,7.008813999999999,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000002758,25.302100000000003,204.49096,179.18886,59.4237896,74.922096,204.49096,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002760,0.0,8.9216592,8.9216592,2.3323059999999995,4.737627600000001,2.6978988,2.25,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000002764,0.0,29.42654,29.42654,0.0,0.0,29.42654,120.0,zygotic,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002768,4.4532718,16322.980388000002,16318.527116200004,6.969468000000001,5.4948576,16322.980388000002,120.0,maternal,high,4.0,2.0,SU post-ZGA
ENSDARG00000002771,0.0691288,3.659693,3.5905642,0.1208016,0.1666164,2.276894,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000002773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000002779,0.7046996,9.833932,9.1292324,1.48503,3.041892,5.32404,2.25,maternal,low,1.0,2.0,TU pre-ZGA
ENSDARG00000002787,18.361308,131.27544,112.914132,125.24298000000002,131.27544,20.198112,0.75,maternal,medium,0.0,4.0,SD
ENSDARG00000002790,1.9009412,189.984654,188.0837128,1.9009412,6.260956,150.59650000000002,72.0,maternal,medium,3.0,4.0,SU ZGA
ENSDARG00000002791,130.12942019999997,406.827836,276.6984158,226.4887,302.698092,268.8332956,2.25,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000002792,16.2076,173.9558,157.7482,44.42946,58.51222,16.2076,4.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000002795,0.063785,82.383483,82.319698,0.1523622,0.063785,12.48722,10.3,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000002797,0.0,0.6297008,0.6297008,0.0,0.0,0.0,10.3,zygotic,low,,,
ENSDARG00000002798,5.9549,35.7806,29.8257,5.9549,10.512528,7.193842000000001,2.25,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002816,0.0,1.220146,1.220146,0.0,0.0166558,1.220146,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000002826,6.262768,157.904174,151.64140600000002,130.26289119999998,157.904174,6.32016,0.75,maternal,medium,0.0,4.0,SD
ENSDARG00000002830,0.951059,54.63312,53.682061,23.47082,34.96172,4.075597999999999,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000002831,0.0377334,4.063938,4.026204600000001,0.9303704,0.5307228,1.2015514,24.0,maternal,low,3.0,3.0,SU ZGA
ENSDARG00000002840,1.5703660000000002,23.5425,21.972134,2.948824000000001,3.7483459999999993,19.1815,72.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000002847,0.048612,2.96569,2.917078,0.6032946,0.225424,2.96569,120.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000002872,3.806428,12.55836,8.751931999999998,5.399883999999999,5.739522,4.391888,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002877,7.608811999999999,77.03991599999999,69.43110399999999,28.709664,66.30093600000001,10.589868,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002880,0.251567,32.2852,32.033632999999995,3.824355,7.656242000000001,10.783032,3.0,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002894,7.282389999999999,63.56342,56.28103,12.2233898,10.85137,7.282389999999999,3.0,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000002897,0.344638,7.040904,6.6962660000000005,0.344638,1.5374637999999998,4.728508,96.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000002909,14.9636822,259.03854,244.0748578,259.03854,240.31888,23.344722,0.0,maternal,medium,0.0,3.0,SD
ENSDARG00000002912,15.885206,146.2977836,130.4125776,56.150151400000006,65.7826204,25.3830074,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000002916,5.08926,45.1172744,40.0280144,5.265116000000001,8.932655200000003,7.969424399999999,4.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000002917,0.0,8.920539999999999,8.920539999999999,0.0,0.0,8.920539999999999,120.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000002933,0.0997414,27.76692,27.6671786,0.1218925999999999,0.3014242,8.234812,10.3,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000002937,2.55607,76.277332,73.721262,2.811078,3.5900700000000008,22.5802254,16.0,maternal,medium,3.0,2.0,SU ZGA
ENSDARG00000002945,0.6248122,8.280289999999999,7.655477799999999,2.4137242,1.7488240000000002,7.8735614,96.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000002947,2.909346,15.209339999999996,12.299993999999998,3.3261259999999995,5.31675,5.644456,3.0,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000002949,49.806494,305.1606,255.354106,200.86060000000003,305.1606,49.806494,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000002952,0.0967672,52.804640000000006,52.7078728,0.0967672,1.3591764,7.002874,10.3,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000002956,0.0982442,8.43112,8.3328758,5.859524,8.43112,1.064504,0.75,maternal,low,0.0,0.0,SD
ENSDARG00000002959,0.0,1.8326888,1.8326888,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000002967,16.906640000000003,92.0576,75.15096,82.68787999999999,92.0576,32.559580000000004,0.75,maternal,medium,0.0,4.0,SD
ENSDARG00000002968,0.0,30.445218,30.445218,0.0576516,0.0,20.791814,96.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002970,42.311548,326.3866,284.075052,42.311548,73.105608,46.004344,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000002971,6.823600000000001,36.5911244,29.7675244,6.974618,11.4083018,6.823600000000001,4.3,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000002986,0.0359018,15.93026,15.8943582,0.987963,0.685497,15.93026,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000002988,0.0,270.9754,270.9754,0.0,0.143432,184.8524,48.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000002991,3.2268104,61.785906,58.5590956,55.8354702,61.785906,3.2268104,0.75,maternal,medium,0.0,0.0,SD
ENSDARG00000002994,5.34697,115.6502,110.30323,52.5192,60.24032,15.31284,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000003008,0.468492,15.0863,14.617808,0.468492,1.51218,15.0863,120.0,maternal,medium,4.0,3.0,SU post-ZGA
ENSDARG00000003017,30.31592,339.54904,309.23312,111.4164,143.615,30.31592,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000003020,0.0,9.463514,9.463514,0.0,0.0,9.463514,120.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000003021,7.379362,86.21022200000002,78.83086000000002,70.247996,86.21022200000002,7.379362,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000003022,0.094523,4.666288,4.571765,0.1116378,0.094523,3.136784,24.0,maternal,low,3.0,4.0,SU ZGA
ENSDARG00000003027,2.9465448,87.603534,84.6569892,2.9465448,11.586251,5.2268612,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000003032,26.688730000000003,324.826836,298.138106,52.52442,61.16462,324.826836,120.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000003035,16.705167999999997,127.5916392,110.8864712,16.705167999999997,25.9932,43.621122,5.25,maternal,medium,2.0,1.0,TU post-ZGA
ENSDARG00000003041,1.4313490000000002,29.75272,28.321371,10.688538,29.75272,2.6260278,0.75,maternal,medium,0.0,4.0,SD
ENSDARG00000003046,0.6859596,6.9915456,6.305586,2.329464,4.161898,3.6634342,3.0,maternal,low,1.0,0.0,TU pre-ZGA
ENSDARG00000003054,0.0,0.8415618,0.8415618,0.0462842,0.0,0.8415618,120.0,maternal,low,,,
ENSDARG00000003058,6.792912799999999,51.489568,44.6966552,35.666355,27.0307594,21.9111858,10.3,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000003061,2.784246,49.18049,46.396244,2.784246,6.923869999999999,6.642228,24.0,maternal,medium,3.0,2.0,SU ZGA
ENSDARG00000003068,9.214983999999998,25.44902,16.234036,11.18893,23.01708,9.214983999999998,10.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000003069,0.8730186,21.959512,21.0864934,2.6560642000000003,3.6499276,1.9989776,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000003077,0.0526544,22.4966074,22.443953,0.1201889999999999,0.0562932,22.4966074,120.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000003081,0.4685956,1607.15124,1606.6826443999998,0.4685956,1.0078330000000002,1549.3516519999998,72.0,maternal,high,4.0,0.0,SU post-ZGA
ENSDARG00000003084,0.2674614,32.401644,32.134182599999995,0.8426568,2.2289372,1.7302188,2.25,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000003085,2.5131776,11.113794000000002,8.600616400000002,2.5131776,6.093477200000001,4.3042502,10.3,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000003087,6.682576,38.2163,31.533724000000003,6.691086,15.11746,20.1568,3.0,maternal,medium,1.0,0.0,TU pre-ZGA
ENSDARG00000003090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
