GeneID,NRMSE,NRMSE_lower,NRMSE_upper,LogLik,LogLik_lower,LogLik_upper,BIC,BIC_lower,BIC_upper
ENSDARG00000101209,0.4876634703432533,0.23088567581018601,0.9253316975789555,-23.7972,-28.473285675048828,-19.918643951416016,62.04625334171167,54.289146692312855,71.39843013957848
ENSDARG00000101210,0.32540198935258924,0.2154335611133332,0.45698724587367706,-7.5221896,-11.14554500579834,-4.207828521728516,29.496238152421604,22.867515832937855,36.7429488010775
ENSDARG00000101215,0.46200716884031656,0.22700961797909922,0.8220992797732035,-13.547944,-18.569290161132812,-9.833434104919434,41.547746870077745,34.11872699931969,51.59043911174645
ENSDARG00000101216,0.2112709811754082,0.10608302665431743,0.33323121709833764,0.7684633,-2.4373555183410645,3.042682647705078,12.9149322457384,8.366493494070667,19.326569826162952
ENSDARG00000101217,0.4030017936225819,0.22305973980107766,0.6823461113720911,-22.00615,-24.899917602539062,-19.60234260559082,58.464154795683534,53.656544000662464,64.25169399455895
ENSDARG00000101218,0.3316625035188497,0.19375841616168746,0.47762943636222716,-8.198522,-10.345855712890625,-5.141791343688965,30.848903156078944,24.735441476858753,35.14357021526207
ENSDARG00000101220,0.39582608693054067,0.2360256621599414,0.6816142224672312,-23.443087,-27.27568244934082,-20.008115768432617,61.33802885393015,54.46809032634606,69.00322368816246
ENSDARG00000101222,0.33393280991805885,0.2133922747399976,0.48361916536372485,-15.004084,-18.962848663330078,-11.287696838378906,44.460027364052436,37.027252466238636,52.37755611614098
ENSDARG00000101223,0.4260447193351469,0.2634969039538707,0.6153549376306107,-16.40425,-17.627914428710938,-14.511816024780273,47.260360059059764,43.47549083904137,49.7076876469027
ENSDARG00000101225,0.07311833685375907,0.03108326801191279,0.13346935461274992,28.022581,18.884777069091797,32.98754119873047,-41.59330874892363,-51.523223607980114,-23.31769534870277
ENSDARG00000101232,0.12921363863992377,0.06902270236775934,0.20108324416441964,14.935236,9.453999519348145,19.645915985107422,-15.418612722002377,-24.83997318073402,-4.456140249215466
ENSDARG00000101234,0.31035438009154015,0.15552061202732256,0.49602274642099464,-13.832543,-18.112470626831055,-10.833768844604492,42.11694487193932,36.11939647868981,50.67680004314293
ENSDARG00000101236,0.28017442483231514,0.16218317683943187,0.40872298881727964,-13.104893,-15.671735763549805,-11.228693008422852,40.66164389447083,36.90924480632653,45.79533031658043
ENSDARG00000101239,0.44104222945706173,0.1900584232616776,0.857090801024672,-23.581902,-28.028715133666992,-19.84316635131836,61.615663590944926,54.13819149211754,70.50928905681481
ENSDARG00000101240,0.11682607659791024,0.03738770574489066,0.21994999611299668,8.159409,3.142026424407959,12.317163467407227,-1.8669578814287004,-10.18246814533363,8.167805940664906
ENSDARG00000101242,0.3935553794256015,0.25815466074898535,0.5707040460186039,-18.771637,-20.083288192749023,-16.097923278808594,51.995132723368314,46.64770534709801,54.61843517497887
ENSDARG00000101244,0.36025591464452955,0.20206384797742155,0.5736790222305632,-13.256316,-16.8328914642334,-10.53186321258545,40.96449158099999,35.51558521465172,48.11764171794762
ENSDARG00000101245,0.5405896892432147,0.21422525222566402,1.0620444517209486,-41.199593,-44.16246795654297,-38.54401397705078,96.85103985122554,91.53988674358239,102.77679470256676
ENSDARG00000101249,0.45295252399778474,0.30259077055078953,0.6346384086413939,-13.271284,-16.85714340209961,-10.249950408935547,40.99442764881958,34.95175960735192,48.16614559368004
ENSDARG00000101251,0.557508650633433,0.2203020844490122,1.1607111577081575,-30.033886,-31.975778579711914,-27.032470703125,74.51963374809138,68.51680019573082,78.40341594890465
ENSDARG00000101256,0.2572731771456705,0.16370896752399913,0.3627143723099942,-2.4179673,-6.550278663635254,-0.316880464553833,19.287793463758717,15.08561971858849,27.55241611675133
ENSDARG00000101259,0.4187826109632185,0.21469042212452727,0.7157161083074883,-17.581614,-21.9915771484375,-13.757076263427734,49.61508502796999,41.96601131633629,58.43501308635582
ENSDARG00000101260,0.41170249720252095,0.2636810326855411,0.5776194910223,-17.50798,-20.854503631591797,-14.395092010498047,49.46781826094499,43.24204281047692,56.16086605266442
ENSDARG00000101264,0.12567141959996408,0.04788394146999819,0.21004201974656433,6.2048383,1.4569395780563354,10.55835247039795,2.042181395820873,-6.664846151315075,11.537979633368153
ENSDARG00000101270,0.12723619092993585,0.04675255047878313,0.22337316495093323,-4.205818,-7.59944486618042,-1.215866208076477,22.86349639616121,16.883591205633778,29.650748521841663
ENSDARG00000101271,0.2517398228963504,0.15808661127407952,0.33740935810010436,-15.24802,-17.65599822998047,-13.685583114624023,44.94790070251336,41.82302501872887,49.76385524944176
