ensembl_gene_id,supercluster,subcluster
ENSDARG00000005232,1,1
ENSDARG00000005232,1,0
ENSDARG00000005236,0,0
ENSDARG00000005236,0,0
ENSDARG00000005246,2,1
ENSDARG00000005251,1,1
ENSDARG00000005251,1,1
ENSDARG00000005271,2,0
ENSDARG00000005274,0,1
ENSDARG00000005274,0,1
ENSDARG00000005284,1,1
ENSDARG00000005284,1,1
ENSDARG00000005315,0,1
ENSDARG00000005315,0,1
ENSDARG00000005318,0,0
ENSDARG00000005320,0,0
ENSDARG00000005320,0,0
ENSDARG00000005332,3,0
ENSDARG00000005335,3,0
ENSDARG00000005343,3,0
ENSDARG00000005350,0,1
ENSDARG00000005350,0,1
ENSDARG00000005355,2,0
ENSDARG00000005356,2,0
ENSDARG00000005356,2,2
ENSDARG00000005359,1,0
ENSDARG00000005364,2,1
ENSDARG00000005368,1,1
ENSDARG00000005368,1,1
ENSDARG00000005371,3,0
ENSDARG00000005372,3,1
ENSDARG00000005374,1,1
ENSDARG00000005374,1,1
ENSDARG00000005382,2,1
ENSDARG00000005392,2,1
ENSDARG00000005394,0,1
ENSDARG00000005397,3,1
ENSDARG00000005414,1,1
ENSDARG00000005416,3,1
ENSDARG00000005423,3,1
ENSDARG00000005425,2,1
ENSDARG00000005448,2,1
ENSDARG00000005448,2,1
ENSDARG00000005451,1,1
ENSDARG00000005451,1,1
ENSDARG00000005453,3,0
ENSDARG00000005458,2,1
ENSDARG00000005468,0,1
ENSDARG00000005468,0,1
ENSDARG00000005476,1,0
ENSDARG00000005479,1,1
ENSDARG00000005479,1,0
ENSDARG00000005482,1,0
ENSDARG00000005485,1,1
ENSDARG00000005500,1,1
ENSDARG00000005500,1,0
ENSDARG00000005510,1,1
ENSDARG00000005510,1,0
ENSDARG00000005513,1,1
ENSDARG00000005513,1,1
ENSDARG00000005518,1,0
ENSDARG00000005526,1,1
ENSDARG00000005536,2,1
ENSDARG00000005540,0,0
ENSDARG00000005541,1,1
ENSDARG00000005541,1,0
ENSDARG00000005544,2,0
ENSDARG00000005547,0,1
ENSDARG00000005549,1,0
ENSDARG00000005551,0,0
ENSDARG00000005559,1,1
ENSDARG00000005560,1,0
ENSDARG00000005561,1,0
ENSDARG00000005561,1,2
ENSDARG00000005565,3,1
ENSDARG00000005574,1,0
ENSDARG00000005574,1,2
ENSDARG00000005576,0,1
ENSDARG00000005576,0,2
ENSDARG00000005578,3,0
ENSDARG00000005586,2,1
ENSDARG00000005590,0,1
ENSDARG00000005593,1,1
ENSDARG00000005593,1,0
ENSDARG00000005595,2,0
ENSDARG00000005606,0,1
ENSDARG00000005606,0,1
ENSDARG00000005612,2,1
ENSDARG00000005612,2,1
ENSDARG00000005616,3,0
ENSDARG00000005619,2,1
ENSDARG00000005625,2,1
ENSDARG00000005626,1,0
ENSDARG00000005627,0,0
ENSDARG00000005629,1,1
ENSDARG00000005629,1,1
ENSDARG00000005640,2,1
ENSDARG00000005643,2,0
ENSDARG00000005645,1,1
ENSDARG00000005645,1,0
ENSDARG00000005648,1,1
ENSDARG00000005648,1,1
ENSDARG00000005651,2,0
ENSDARG00000005652,2,1
ENSDARG00000005670,3,1
ENSDARG00000005675,0,0
ENSDARG00000005675,0,0
ENSDARG00000005679,2,1
ENSDARG00000005690,1,1
ENSDARG00000005699,0,1
ENSDARG00000005699,0,2
ENSDARG00000005704,3,0
ENSDARG00000005713,3,1
ENSDARG00000005716,3,0
ENSDARG00000005738,0,1
ENSDARG00000005738,0,1
ENSDARG00000005739,1,1
ENSDARG00000005749,1,1
ENSDARG00000005754,1,1
ENSDARG00000005754,1,1
ENSDARG00000005762,1,1
ENSDARG00000005762,1,1
ENSDARG00000005772,0,0
ENSDARG00000005772,0,0
ENSDARG00000005774,0,1
ENSDARG00000005775,3,1
ENSDARG00000005776,3,0
ENSDARG00000005780,3,0
ENSDARG00000005783,1,0
ENSDARG00000005786,2,1
ENSDARG00000005789,3,1
ENSDARG00000005791,1,1
ENSDARG00000005791,1,1
ENSDARG00000005800,3,1
ENSDARG00000005821,1,1
ENSDARG00000005821,1,1
ENSDARG00000005823,0,0
ENSDARG00000005823,0,0
ENSDARG00000005827,0,0
ENSDARG00000005827,0,0
ENSDARG00000005828,2,1
ENSDARG00000005828,2,1
ENSDARG00000005834,2,1
ENSDARG00000005840,1,0
ENSDARG00000005841,3,0
ENSDARG00000005842,3,0
ENSDARG00000005846,0,1
ENSDARG00000005846,0,1
ENSDARG00000005853,3,1
ENSDARG00000005861,2,1
ENSDARG00000005867,0,1
ENSDARG00000005883,1,1
ENSDARG00000005891,1,0
ENSDARG00000005894,3,1
ENSDARG00000005897,0,1
ENSDARG00000005913,3,0
ENSDARG00000005915,0,0
ENSDARG00000005915,0,0
ENSDARG00000005916,1,1
ENSDARG00000005916,1,0
ENSDARG00000005924,3,1
ENSDARG00000005926,1,1
ENSDARG00000005926,1,1
ENSDARG00000005927,2,1
ENSDARG00000005927,2,1
ENSDARG00000005941,0,0
ENSDARG00000005941,0,2
ENSDARG00000005943,3,1
ENSDARG00000005945,0,0
ENSDARG00000005948,0,1
ENSDARG00000005948,0,1
ENSDARG00000005980,2,1
ENSDARG00000005989,0,0
ENSDARG00000005993,0,1
ENSDARG00000006003,0,1
ENSDARG00000006003,0,1
ENSDARG00000006008,1,1
ENSDARG00000006010,0,1
ENSDARG00000006011,2,0
ENSDARG00000006019,0,0
ENSDARG00000006025,2,1
ENSDARG00000006029,2,0
ENSDARG00000006031,2,0
ENSDARG00000006038,0,1
ENSDARG00000006038,0,1
ENSDARG00000006040,0,0
ENSDARG00000006052,1,1
ENSDARG00000006062,0,0
ENSDARG00000006062,0,2
ENSDARG00000006065,3,1
ENSDARG00000006074,2,0
ENSDARG00000006074,2,1
ENSDARG00000006079,1,1
ENSDARG00000006092,0,0
ENSDARG00000006093,3,1
ENSDARG00000006094,2,1
ENSDARG00000006110,0,0
ENSDARG00000006110,0,0
ENSDARG00000006112,2,0
ENSDARG00000006120,1,1
ENSDARG00000006120,1,1
ENSDARG00000006125,2,1
ENSDARG00000006128,1,1
ENSDARG00000006128,1,0
ENSDARG00000006137,3,0
ENSDARG00000006151,0,0
ENSDARG00000006151,0,0
ENSDARG00000006169,3,1
ENSDARG00000006174,1,1
ENSDARG00000006174,1,1
ENSDARG00000006181,3,1
ENSDARG00000006192,0,1
ENSDARG00000006200,0,0
ENSDARG00000006202,1,1
ENSDARG00000006202,1,1
ENSDARG00000006206,3,0
ENSDARG00000006207,2,1
ENSDARG00000006215,1,1
ENSDARG00000006215,1,1
ENSDARG00000006220,3,1
ENSDARG00000006225,0,1
ENSDARG00000006235,0,0
ENSDARG00000006251,0,0
ENSDARG00000006251,0,2
ENSDARG00000006253,2,0
ENSDARG00000006253,2,0
ENSDARG00000006257,2,1
ENSDARG00000006260,1,1
ENSDARG00000006260,1,1
ENSDARG00000006266,3,1
ENSDARG00000006272,0,1
ENSDARG00000006283,2,0
ENSDARG00000006283,2,2
ENSDARG00000006290,1,1
ENSDARG00000006290,1,1
ENSDARG00000006292,1,1
ENSDARG00000006292,1,1
ENSDARG00000006299,2,1
ENSDARG00000006300,0,0
ENSDARG00000006300,0,1
ENSDARG00000006301,3,1
ENSDARG00000006307,3,1
ENSDARG00000006308,2,1
ENSDARG00000006314,3,1
ENSDARG00000006316,1,1
ENSDARG00000006316,1,1
ENSDARG00000006332,2,0
ENSDARG00000006345,0,0
ENSDARG00000006350,0,0
ENSDARG00000006350,0,0
ENSDARG00000006353,0,0
ENSDARG00000006353,0,2
ENSDARG00000006356,1,1
ENSDARG00000006368,2,0
ENSDARG00000006370,1,0
ENSDARG00000006383,3,0
ENSDARG00000006385,2,1
ENSDARG00000006389,2,1
ENSDARG00000006392,0,1
ENSDARG00000006395,0,1
ENSDARG00000006396,3,1
ENSDARG00000006397,3,1
ENSDARG00000006408,2,0
ENSDARG00000006408,2,1
ENSDARG00000006409,0,0
ENSDARG00000006413,1,1
ENSDARG00000006413,1,1
ENSDARG00000006420,2,1
ENSDARG00000006422,2,1
ENSDARG00000006422,2,1
ENSDARG00000006427,1,1
ENSDARG00000006427,1,0
ENSDARG00000006434,0,0
ENSDARG00000006434,0,0
ENSDARG00000006447,3,0
ENSDARG00000006456,3,0
ENSDARG00000006467,0,0
ENSDARG00000006468,3,0
ENSDARG00000006474,1,1
ENSDARG00000006474,1,1
ENSDARG00000006477,0,1
ENSDARG00000006477,0,1
ENSDARG00000006491,1,1
ENSDARG00000006491,1,0
ENSDARG00000006494,2,1
ENSDARG00000006497,1,1
ENSDARG00000006497,1,0
ENSDARG00000006501,3,0
ENSDARG00000006522,3,1
ENSDARG00000006524,0,1
ENSDARG00000006524,0,2
ENSDARG00000006526,1,1
ENSDARG00000006526,1,0
ENSDARG00000006527,0,1
ENSDARG00000006527,0,2
ENSDARG00000006544,3,0
ENSDARG00000006545,0,1
ENSDARG00000006545,0,2
ENSDARG00000006546,3,1
ENSDARG00000006553,2,1
ENSDARG00000006567,0,1
ENSDARG00000006567,0,1
ENSDARG00000006568,3,0
ENSDARG00000006577,0,0
ENSDARG00000006580,2,1
ENSDARG00000006584,0,0
ENSDARG00000006588,3,0
ENSDARG00000006598,1,1
ENSDARG00000006600,2,1
ENSDARG00000006601,3,0
ENSDARG00000006603,0,1
ENSDARG00000006604,0,1
ENSDARG00000006604,0,1
ENSDARG00000006607,3,0
ENSDARG00000006609,2,1
ENSDARG00000006617,1,1
ENSDARG00000006617,1,1
ENSDARG00000006624,0,-1
ENSDARG00000006636,3,0
ENSDARG00000006639,2,1
ENSDARG00000006642,0,0
ENSDARG00000006666,0,0
ENSDARG00000006672,1,0
ENSDARG00000006672,1,2
ENSDARG00000006678,0,1
ENSDARG00000006678,0,1
ENSDARG00000006683,2,1
ENSDARG00000006691,1,1
ENSDARG00000006691,1,0
ENSDARG00000006712,0,1
ENSDARG00000006719,0,1
ENSDARG00000006747,3,0
ENSDARG00000006754,0,1
ENSDARG00000006757,1,1
ENSDARG00000006757,1,0
ENSDARG00000006758,1,1
ENSDARG00000006758,1,0
ENSDARG00000006760,3,0
ENSDARG00000006766,1,1
ENSDARG00000006766,1,1
ENSDARG00000006773,1,1
ENSDARG00000006773,1,1
ENSDARG00000006775,0,1
ENSDARG00000006782,0,0
ENSDARG00000006786,1,0
ENSDARG00000006797,2,1
ENSDARG00000006811,3,0
ENSDARG00000006812,2,1
ENSDARG00000006816,2,0
ENSDARG00000006818,0,1
ENSDARG00000006832,3,0
ENSDARG00000006840,1,0
ENSDARG00000006848,2,1
ENSDARG00000006849,3,1
ENSDARG00000006862,2,1
ENSDARG00000006863,0,1
ENSDARG00000006865,1,1
ENSDARG00000006868,1,1
ENSDARG00000006869,2,1
ENSDARG00000006877,2,1
ENSDARG00000006878,1,1
ENSDARG00000006878,1,1
ENSDARG00000006889,3,1
ENSDARG00000006891,3,0
ENSDARG00000006892,3,1
ENSDARG00000006894,3,1
ENSDARG00000006896,3,0
ENSDARG00000006899,3,1
ENSDARG00000006901,3,1
ENSDARG00000006911,1,1
ENSDARG00000006911,1,0
ENSDARG00000006915,3,1
ENSDARG00000006921,3,1
ENSDARG00000006923,3,1
ENSDARG00000006939,0,0
ENSDARG00000006939,0,0
ENSDARG00000006944,3,0
ENSDARG00000006978,2,1
ENSDARG00000006981,1,1
ENSDARG00000006981,1,0
ENSDARG00000006983,1,1
ENSDARG00000006990,1,1
ENSDARG00000007009,1,1
ENSDARG00000007009,1,0
ENSDARG00000007024,1,1
ENSDARG00000007024,1,1
ENSDARG00000007025,2,1
ENSDARG00000007034,1,1
ENSDARG00000007034,1,1
ENSDARG00000007040,3,0
ENSDARG00000007045,0,0
ENSDARG00000007045,0,0
ENSDARG00000007065,0,0
ENSDARG00000007077,1,1
ENSDARG00000007077,1,0
ENSDARG00000007080,3,1
ENSDARG00000007081,0,1
ENSDARG00000007081,0,1
ENSDARG00000007092,0,0
ENSDARG00000007092,0,0
ENSDARG00000007097,1,1
ENSDARG00000007097,1,1
ENSDARG00000007099,0,0
ENSDARG00000007125,0,0
ENSDARG00000007129,2,1
ENSDARG00000007130,0,0
ENSDARG00000007136,3,1
ENSDARG00000007141,0,0
ENSDARG00000007149,3,0
ENSDARG00000007151,3,0
ENSDARG00000007169,1,0
ENSDARG00000007171,3,1
ENSDARG00000007175,0,0
ENSDARG00000007179,2,0
ENSDARG00000007179,2,2
ENSDARG00000007181,3,1
ENSDARG00000007184,1,1
ENSDARG00000007184,1,0
ENSDARG00000007186,1,1
ENSDARG00000007186,1,1
ENSDARG00000007195,3,0
ENSDARG00000007196,0,0
ENSDARG00000007198,0,0
ENSDARG00000007198,0,2
ENSDARG00000007207,1,0
ENSDARG00000007216,0,0
ENSDARG00000007217,0,0
ENSDARG00000007217,0,0
ENSDARG00000007219,1,1
ENSDARG00000007219,1,1
ENSDARG00000007220,1,0
ENSDARG00000007221,0,0
ENSDARG00000007231,0,0
ENSDARG00000007241,1,0
ENSDARG00000007241,1,2
ENSDARG00000007244,3,1
ENSDARG00000007245,3,0
ENSDARG00000007247,3,1
ENSDARG00000007250,0,1
ENSDARG00000007250,0,1
ENSDARG00000007264,3,1
ENSDARG00000007271,0,1
ENSDARG00000007275,1,1
ENSDARG00000007276,3,0
ENSDARG00000007279,0,1
ENSDARG00000007279,0,1
ENSDARG00000007285,1,1
ENSDARG00000007285,1,1
ENSDARG00000007294,3,1
ENSDARG00000007302,2,1
ENSDARG00000007315,0,1
ENSDARG00000007320,1,1
ENSDARG00000007320,1,1
ENSDARG00000007323,0,0
ENSDARG00000007329,0,0
ENSDARG00000007329,0,0
ENSDARG00000007344,3,0
ENSDARG00000007349,2,1
ENSDARG00000007356,1,1
ENSDARG00000007358,2,0
ENSDARG00000007359,0,0
ENSDARG00000007362,1,1
ENSDARG00000007362,1,1
ENSDARG00000007366,3,0
ENSDARG00000007370,1,1
ENSDARG00000007370,1,1
ENSDARG00000007371,0,0
ENSDARG00000007371,0,0
ENSDARG00000007377,0,1
ENSDARG00000007382,1,1
ENSDARG00000007383,0,0
ENSDARG00000007383,0,0
ENSDARG00000007387,0,0
ENSDARG00000007387,0,0
ENSDARG00000007396,1,0
ENSDARG00000007398,2,0
ENSDARG00000007405,2,0
ENSDARG00000007405,2,1
ENSDARG00000007406,1,1
ENSDARG00000007406,1,0
ENSDARG00000007407,1,0
ENSDARG00000007412,3,0
ENSDARG00000007413,0,1
ENSDARG00000007413,0,2
ENSDARG00000007418,2,1
ENSDARG00000007418,2,1
ENSDARG00000007421,1,1
ENSDARG00000007425,3,0
ENSDARG00000007430,1,1
ENSDARG00000007430,1,0
ENSDARG00000007436,3,0
ENSDARG00000007443,2,0
ENSDARG00000007443,2,2
ENSDARG00000007444,0,1
ENSDARG00000007444,0,1
ENSDARG00000007449,0,1
ENSDARG00000007449,0,1
ENSDARG00000007461,2,1
ENSDARG00000007465,2,1
ENSDARG00000007480,3,0
ENSDARG00000007485,2,1
ENSDARG00000007490,1,1
ENSDARG00000007490,1,0
ENSDARG00000007494,2,0
ENSDARG00000007494,2,2
ENSDARG00000007496,1,1
ENSDARG00000007496,1,1
ENSDARG00000007526,1,0
ENSDARG00000007531,0,0
ENSDARG00000007531,0,0
ENSDARG00000007553,3,1
ENSDARG00000007560,1,0
ENSDARG00000007561,2,0
ENSDARG00000007566,2,0
ENSDARG00000007566,2,2
ENSDARG00000007576,3,0
ENSDARG00000007582,2,0
ENSDARG00000007582,2,0
ENSDARG00000007597,0,1
ENSDARG00000007597,0,2
ENSDARG00000007601,3,1
ENSDARG00000007614,2,0
ENSDARG00000007624,0,1
ENSDARG00000007630,2,0
ENSDARG00000007630,2,2
ENSDARG00000007639,0,1
ENSDARG00000007639,0,2
ENSDARG00000007654,3,0
ENSDARG00000007655,3,0
ENSDARG00000007657,2,1
ENSDARG00000007657,2,1
ENSDARG00000007663,1,1
ENSDARG00000007671,3,1
ENSDARG00000007678,1,1
ENSDARG00000007682,1,1
ENSDARG00000007682,1,1
ENSDARG00000007691,0,1
ENSDARG00000007693,3,1
ENSDARG00000007697,1,1
ENSDARG00000007708,1,1
ENSDARG00000007708,1,1
ENSDARG00000007709,3,0
ENSDARG00000007711,2,1
ENSDARG00000007715,3,1
ENSDARG00000007720,2,1
ENSDARG00000007722,2,1
ENSDARG00000007727,1,1
ENSDARG00000007734,2,1
ENSDARG00000007737,3,1
ENSDARG00000007739,1,1
ENSDARG00000007743,2,1
ENSDARG00000007744,0,0
ENSDARG00000007745,1,1
ENSDARG00000007751,2,1
ENSDARG00000007753,3,0
ENSDARG00000007755,0,0
ENSDARG00000007760,1,0
ENSDARG00000007760,1,2
ENSDARG00000007764,2,1
ENSDARG00000007769,3,0
ENSDARG00000007774,0,1
ENSDARG00000007774,0,2
ENSDARG00000007788,3,1
ENSDARG00000007804,1,0
ENSDARG00000007804,1,2
ENSDARG00000007807,3,1
ENSDARG00000007808,2,-1
ENSDARG00000007812,0,1
ENSDARG00000007813,2,1
ENSDARG00000007818,2,1
ENSDARG00000007823,2,1
ENSDARG00000007824,3,1
ENSDARG00000007825,3,1
ENSDARG00000007836,2,0
ENSDARG00000007836,2,2
ENSDARG00000007856,3,0
ENSDARG00000007863,0,0
ENSDARG00000007863,0,0
ENSDARG00000007867,2,1
ENSDARG00000007869,0,1
ENSDARG00000007885,2,1
ENSDARG00000007891,1,1
ENSDARG00000007891,1,0
ENSDARG00000007892,0,0
ENSDARG00000007901,0,0
ENSDARG00000007906,3,0
ENSDARG00000007912,3,1
ENSDARG00000007916,0,0
ENSDARG00000007918,2,1
ENSDARG00000007923,2,1
ENSDARG00000007923,2,1
ENSDARG00000007941,1,1
ENSDARG00000007941,1,1
ENSDARG00000007943,0,1
ENSDARG00000007943,0,2
ENSDARG00000007944,1,1
ENSDARG00000007944,1,1
ENSDARG00000007950,3,1
ENSDARG00000007955,1,1
ENSDARG00000007955,1,1
ENSDARG00000007959,1,0
ENSDARG00000007960,0,0
ENSDARG00000007971,0,0
ENSDARG00000007975,1,1
ENSDARG00000007976,2,0
ENSDARG00000007976,2,2
ENSDARG00000007988,1,1
ENSDARG00000007988,1,0
ENSDARG00000007989,0,0
ENSDARG00000007990,1,1
ENSDARG00000007996,0,1
ENSDARG00000007996,0,2
ENSDARG00000008010,2,1
ENSDARG00000008014,2,1
ENSDARG00000008019,1,1
ENSDARG00000008020,0,0
ENSDARG00000008020,0,2
ENSDARG00000008022,0,1
ENSDARG00000008030,1,1
ENSDARG00000008030,1,0
ENSDARG00000008032,0,1
ENSDARG00000008032,0,2
ENSDARG00000008034,1,1
ENSDARG00000008034,1,1
ENSDARG00000008049,2,1
ENSDARG00000008049,2,1
ENSDARG00000008060,3,0
ENSDARG00000008068,0,0
ENSDARG00000008068,0,0
ENSDARG00000008097,0,1
ENSDARG00000008100,3,0
ENSDARG00000008105,0,1
ENSDARG00000008105,0,2
ENSDARG00000008107,0,1
ENSDARG00000008119,0,0
ENSDARG00000008127,3,1
ENSDARG00000008131,1,1
ENSDARG00000008131,1,0
ENSDARG00000008133,3,0
ENSDARG00000008140,3,0
ENSDARG00000008141,0,0
ENSDARG00000008142,0,1
ENSDARG00000008153,0,0
ENSDARG00000008153,0,0
ENSDARG00000008164,3,0
ENSDARG00000008165,1,1
ENSDARG00000008170,1,1
ENSDARG00000008170,1,0
ENSDARG00000008174,1,1
ENSDARG00000008174,1,0
ENSDARG00000008184,2,1
ENSDARG00000008186,3,1
ENSDARG00000008188,0,0
ENSDARG00000008191,3,0
ENSDARG00000008192,2,1
ENSDARG00000008200,2,1
ENSDARG00000008203,1,1
ENSDARG00000008209,3,0
ENSDARG00000008218,1,1
ENSDARG00000008218,1,1
ENSDARG00000008224,3,1
ENSDARG00000008235,2,0
ENSDARG00000008235,2,2
ENSDARG00000008237,1,1
ENSDARG00000008237,1,1
ENSDARG00000008238,0,1
ENSDARG00000008238,0,2
ENSDARG00000008243,0,1
ENSDARG00000008247,0,0
ENSDARG00000008255,0,0
ENSDARG00000008255,0,2
ENSDARG00000008263,1,1
ENSDARG00000008263,1,1
ENSDARG00000008275,3,0
ENSDARG00000008279,2,0
ENSDARG00000008305,1,1
ENSDARG00000008305,1,0
ENSDARG00000008306,1,1
ENSDARG00000008310,1,1
ENSDARG00000008310,1,1
ENSDARG00000008322,2,1
ENSDARG00000008329,3,1
ENSDARG00000008333,0,0
ENSDARG00000008363,2,0
ENSDARG00000008370,2,1
ENSDARG00000008370,2,1
ENSDARG00000008372,1,1
ENSDARG00000008372,1,1
ENSDARG00000008380,0,1
ENSDARG00000008384,1,1
ENSDARG00000008384,1,0
ENSDARG00000008388,1,1
ENSDARG00000008388,1,1
ENSDARG00000008395,2,1
ENSDARG00000008396,0,0
ENSDARG00000008396,0,2
ENSDARG00000008398,3,0
ENSDARG00000008403,0,0
ENSDARG00000008407,3,1
ENSDARG00000008413,1,1
ENSDARG00000008414,3,0
ENSDARG00000008433,1,1
ENSDARG00000008433,1,0
ENSDARG00000008434,2,1
ENSDARG00000008450,1,1
ENSDARG00000008450,1,0
ENSDARG00000008454,2,1
ENSDARG00000008457,3,0
ENSDARG00000008461,0,0
ENSDARG00000008480,0,1
ENSDARG00000008480,0,2
ENSDARG00000008485,2,1
ENSDARG00000008490,0,0
ENSDARG00000008490,0,2
ENSDARG00000008491,3,0
ENSDARG00000008494,2,1
ENSDARG00000008494,2,1
ENSDARG00000008503,3,1
ENSDARG00000008540,1,1
ENSDARG00000008540,1,1
ENSDARG00000008541,2,1
ENSDARG00000008548,1,1
ENSDARG00000008548,1,1
ENSDARG00000008551,2,1
ENSDARG00000008551,2,1
ENSDARG00000008553,3,1
ENSDARG00000008560,2,1
ENSDARG00000008568,2,1
ENSDARG00000008568,2,1
ENSDARG00000008573,3,1
ENSDARG00000008575,1,0
ENSDARG00000008639,3,1
ENSDARG00000008660,1,0
ENSDARG00000008662,0,1
ENSDARG00000008678,0,1
ENSDARG00000008697,1,1
ENSDARG00000008697,1,1
ENSDARG00000008703,2,0
ENSDARG00000008703,2,1
ENSDARG00000008706,0,0
ENSDARG00000008706,0,0
ENSDARG00000008720,1,1
ENSDARG00000008720,1,0
ENSDARG00000008723,1,0
ENSDARG00000008727,2,0
ENSDARG00000008727,2,2
ENSDARG00000008732,0,1
ENSDARG00000008735,1,0
ENSDARG00000008740,0,0
ENSDARG00000008740,0,0
ENSDARG00000008748,0,0
ENSDARG00000008757,0,0
ENSDARG00000008765,2,1
ENSDARG00000008767,0,0
ENSDARG00000008772,1,1
ENSDARG00000008772,1,1
ENSDARG00000008784,2,0
ENSDARG00000008784,2,2
ENSDARG00000008785,3,1
ENSDARG00000008788,3,0
ENSDARG00000008796,0,0
ENSDARG00000008796,0,0
ENSDARG00000008803,0,0
ENSDARG00000008805,0,1
ENSDARG00000008807,2,1
ENSDARG00000008811,1,1
ENSDARG00000008811,1,1
ENSDARG00000008816,2,0
ENSDARG00000008816,2,0
ENSDARG00000008818,2,0
ENSDARG00000008818,2,2
ENSDARG00000008829,1,1
ENSDARG00000008832,1,1
ENSDARG00000008832,1,1
ENSDARG00000008835,2,0
ENSDARG00000008835,2,1
ENSDARG00000008840,0,1
ENSDARG00000008852,0,1
ENSDARG00000008859,2,1
ENSDARG00000008861,1,1
ENSDARG00000008866,3,0
ENSDARG00000008867,1,1
ENSDARG00000008867,1,1
ENSDARG00000008880,1,1
ENSDARG00000008880,1,1
ENSDARG00000008884,2,1
ENSDARG00000008886,0,0
ENSDARG00000008886,0,0
ENSDARG00000008904,2,1
ENSDARG00000008906,2,0
ENSDARG00000008906,2,2
ENSDARG00000008912,3,1
ENSDARG00000008920,1,1
ENSDARG00000008920,1,1
ENSDARG00000008931,1,1
ENSDARG00000008931,1,0
ENSDARG00000008946,3,1
ENSDARG00000008947,0,1
ENSDARG00000008947,0,2
ENSDARG00000008953,0,1
ENSDARG00000008966,2,1
ENSDARG00000008969,1,1
ENSDARG00000008969,1,1
ENSDARG00000008976,0,0
ENSDARG00000008976,0,0
ENSDARG00000008979,2,0
ENSDARG00000008979,2,2
ENSDARG00000008982,1,1
ENSDARG00000008983,2,0
ENSDARG00000008983,2,2
ENSDARG00000008986,1,1
ENSDARG00000008986,1,1
ENSDARG00000009014,1,1
ENSDARG00000009018,1,1
ENSDARG00000009020,3,0
ENSDARG00000009021,1,1
ENSDARG00000009021,1,1
ENSDARG00000009026,1,1
ENSDARG00000009026,1,1
ENSDARG00000009031,2,0
ENSDARG00000009046,0,1
ENSDARG00000009074,0,1
ENSDARG00000009094,3,1
ENSDARG00000009106,3,1
ENSDARG00000009113,2,1
ENSDARG00000009123,1,1
ENSDARG00000009131,1,1
ENSDARG00000009131,1,1
ENSDARG00000009133,2,0
ENSDARG00000009133,2,2
ENSDARG00000009134,1,1
ENSDARG00000009136,0,0
ENSDARG00000009136,0,2
ENSDARG00000009142,2,1
ENSDARG00000009160,3,1
ENSDARG00000009169,0,1
ENSDARG00000009170,0,0
ENSDARG00000009178,0,0
ENSDARG00000009194,1,1
ENSDARG00000009196,1,1
ENSDARG00000009196,1,0
ENSDARG00000009209,2,1
ENSDARG00000009212,1,1
ENSDARG00000009212,1,1
ENSDARG00000009214,2,0
ENSDARG00000009214,2,2
ENSDARG00000009215,3,0
ENSDARG00000009217,2,1
ENSDARG00000009218,0,1
ENSDARG00000009242,1,1
ENSDARG00000009250,1,1
ENSDARG00000009250,1,1
ENSDARG00000009252,3,1
ENSDARG00000009262,1,1
ENSDARG00000009262,1,1
ENSDARG00000009266,2,1
ENSDARG00000009267,1,0
ENSDARG00000009267,1,2
ENSDARG00000009273,0,0
ENSDARG00000009273,0,0
ENSDARG00000009280,1,1
ENSDARG00000009281,3,0
ENSDARG00000009285,1,1
ENSDARG00000009285,1,1
ENSDARG00000009299,3,1
ENSDARG00000009311,3,1
ENSDARG00000009313,1,1
ENSDARG00000009313,1,0
ENSDARG00000009336,2,0
ENSDARG00000009336,2,2
ENSDARG00000009341,1,1
ENSDARG00000009342,0,1
ENSDARG00000009346,0,0
ENSDARG00000009351,3,1
ENSDARG00000009372,3,1
ENSDARG00000009386,3,1
ENSDARG00000009387,1,0
ENSDARG00000009387,1,2
ENSDARG00000009390,1,1
ENSDARG00000009390,1,0
ENSDARG00000009401,1,1
ENSDARG00000009418,1,1
ENSDARG00000009430,3,0
ENSDARG00000009436,0,0
ENSDARG00000009438,1,1
ENSDARG00000009438,1,1
ENSDARG00000009447,1,1
ENSDARG00000009447,1,1
ENSDARG00000009459,2,1
ENSDARG00000009466,3,0
ENSDARG00000009470,1,1
ENSDARG00000009470,1,0
ENSDARG00000009471,0,0
ENSDARG00000009471,0,0
ENSDARG00000009473,1,0
ENSDARG00000009473,1,2
ENSDARG00000009477,3,0
ENSDARG00000009480,3,1
ENSDARG00000009482,1,1
ENSDARG00000009482,1,1
ENSDARG00000009484,0,0
ENSDARG00000009488,2,1
ENSDARG00000009493,2,1
ENSDARG00000009494,0,1
ENSDARG00000009499,1,1
ENSDARG00000009505,2,1
ENSDARG00000009524,2,1
ENSDARG00000009525,3,1
ENSDARG00000009534,0,0
ENSDARG00000009550,1,1
ENSDARG00000009550,1,1
ENSDARG00000009553,1,1
ENSDARG00000009567,1,1
ENSDARG00000009568,3,0
ENSDARG00000009585,1,1
ENSDARG00000009585,1,1
ENSDARG00000009594,1,1
ENSDARG00000009607,2,1
ENSDARG00000009626,3,1
ENSDARG00000009629,0,1
ENSDARG00000009629,0,2
ENSDARG00000009637,3,0
ENSDARG00000009640,1,1
ENSDARG00000009640,1,1
ENSDARG00000009657,0,1
ENSDARG00000009657,0,2
ENSDARG00000009673,0,1
ENSDARG00000009673,0,1
ENSDARG00000009677,2,1
ENSDARG00000009681,0,1
ENSDARG00000009681,0,1
