GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000040469,0.31137722730636597,0.8054210323182464,0.10145547,0.24027954
ENSDARG00000077316,0.24323971569538116,0.8658410732714137,0.14886981,0.3152314
ENSDARG00000009336,0.623577356338501,0.7894736842105263,0.30546042,0.62147313
ENSDARG00000111647,0.5090892314910889,0.2693498452012384,0.27859914,0.7335659
ENSDARG00000011407,0.33953821659088135,0.8734557323716944,0.08249745,0.14675526
ENSDARG00000002192,0.2788732051849365,0.7872102399709616,0.110220246,0.24436593
ENSDARG00000110434,0.48689135909080505,0.06501547987616099,0.23920442,0.986573
ENSDARG00000112591,1.3227806091308594,0.3746130030959752,0.24356173,0.745604
ENSDARG00000096567,0.2069460153579712,0.6751129644641323,0.21264815,0.59221536
ENSDARG00000023362,0.27155670523643494,0.7358101135190918,0.27413493,0.8115395
ENSDARG00000074286,0.5792842507362366,-0.10216718266253869,0.32155553,0.97015107
ENSDARG00000098909,0.3647463917732239,0.9277605779153767,0.20594598,0.3632617
ENSDARG00000115818,0.5308138728141785,0.01355652432163181,0.27311894,0.87376237
ENSDARG00000009549,0.182872474193573,0.45510835913312697,0.24235705,0.67537385
ENSDARG00000042115,0.47516050934791565,0.26109391124871,0.3509198,0.95667434
ENSDARG00000074457,0.1033790335059166,0.4351825997191647,0.05143294,0.24043232
ENSDARG00000040944,0.6073235273361206,0.5975232198142414,0.25543657,0.69604367
ENSDARG00000043085,0.6187073588371277,0.3622291021671827,0.32641682,0.7984859
ENSDARG00000111069,0.3014559745788574,0.8962523292019897,0.18709983,0.5532994
ENSDARG00000111368,0.25035151839256287,0.9496785601923207,0.15207255,0.24477711
ENSDARG00000104817,0.5771063566207886,0.3622291021671827,0.3045928,0.8508354
ENSDARG00000051858,0.24007663130760193,0.23839009287925697,0.3084054,0.9054199
ENSDARG00000062420,0.4116123616695404,0.8761609907120743,0.12329862,0.3018177
ENSDARG00000102022,1.013921856880188,0.788848840282115,0.28107753,0.63888144
ENSDARG00000109811,0.5618209838867188,0.6517232239630126,0.1922489,0.5062469
ENSDARG00000068221,0.3515416085720062,0.6545731201027781,0.20356096,0.71391153
ENSDARG00000018953,0.32347986102104187,0.5624355005159958,0.09466464,0.23552516
ENSDARG00000024325,0.8247483968734741,-0.2260061919504644,0.40444148,0.8851449
ENSDARG00000053463,0.4651721715927124,0.24871001031991744,0.31137994,0.89669085
ENSDARG00000063437,0.09711836278438568,0.8650964076045092,0.1103458,0.20059295
ENSDARG00000097639,0.1907508820295334,0.7977296181630547,0.16359508,0.64115363
ENSDARG00000024189,0.5142196416854858,0.3622291021671827,0.34348524,0.8573442
ENSDARG00000111567,0.1752723902463913,0.6350710239902901,0.23807745,0.60732573
ENSDARG00000021343,0.8637802600860596,0.31475748194014447,0.32586032,0.873526
ENSDARG00000055426,0.4267202317714691,0.4220846233230134,0.19748536,0.6568226
ENSDARG00000069951,0.5718661546707153,0.38080495356037153,0.198779,0.6420133
ENSDARG00000015053,0.5310835242271423,0.8018575851393188,0.20843713,0.69813645
ENSDARG00000103831,0.2779012620449066,0.5479876160990712,0.21891633,0.5554117
ENSDARG00000029795,0.32527151703834534,0.651186790505676,0.12540202,0.45817986
ENSDARG00000052496,0.5770682096481323,0.8534571723426212,0.31032112,0.5579455
ENSDARG00000027552,0.5309999585151672,0.20949432404540763,0.3175173,0.89566284
