GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000103527,0.9546552896499634,0.04336603572231522,0.39731443,0.8324584
ENSDARG00000098414,0.660332202911377,0.915376676986584,0.27748632,0.66114116
ENSDARG00000095126,0.7542732954025269,-0.034055727554179564,0.29240322,0.8456147
ENSDARG00000006849,0.5031928420066833,0.23219814241486067,0.32384247,0.9037809
ENSDARG00000016391,0.6053389310836792,0.9530202612308797,0.21638939,0.6727549
ENSDARG00000109895,0.8414926528930664,0.7234262125902993,0.33422193,0.8441389
ENSDARG00000111223,0.5186055302619934,0.1496388028895769,0.28737745,0.84995663
ENSDARG00000078645,0.8674215078353882,0.24664602683178533,0.29859832,0.8771346
ENSDARG00000098466,0.20356906950473785,0.717234262125903,0.17091542,0.49999353
ENSDARG00000080015,0.23505914211273193,0.6454991196223147,0.17110075,0.55774105
ENSDARG00000103795,0.18874919414520264,0.8183694530443757,0.12926689,0.5314054
ENSDARG00000018077,1.424675464630127,-0.587203302373581,0.40663898,0.811286
ENSDARG00000106018,0.28276607394218445,0.15583075335397317,0.3085463,0.99231523
ENSDARG00000099739,0.46886104345321655,-0.28586171310629516,0.2898698,1.0012952
ENSDARG00000099729,0.8423832058906555,0.9685081311317065,0.17496918,0.4623886
ENSDARG00000062864,0.3827572166919708,0.16615067079463364,0.29362547,0.96889085
ENSDARG00000061549,0.6620200872421265,0.25696594427244585,0.2852704,0.743362
ENSDARG00000106684,0.25876250863075256,0.8644891278948285,0.17809774,0.3213037
ENSDARG00000007196,0.6923511028289795,-0.6842105263157895,0.40202966,1.172779
ENSDARG00000069958,0.708429217338562,0.6904024767801857,0.3008808,0.7072112
ENSDARG00000099839,0.3408676087856293,0.7378740970072238,0.22340965,0.5925824
ENSDARG00000016536,0.2736113369464874,0.780588643001674,0.1653819,0.5432044
ENSDARG00000053746,0.5909319519996643,0.49638802889576883,0.2627316,0.70540845
ENSDARG00000054606,0.36022332310676575,0.05056759545923632,0.23496461,0.7492962
ENSDARG00000092260,0.2586324214935303,0.9272071447295016,0.13565278,0.33065012
ENSDARG00000094443,0.46720001101493835,-0.07739938080495357,0.27519122,0.8968918
ENSDARG00000007135,0.42151057720184326,-0.23013415892672856,0.22742109,0.94986975
ENSDARG00000069100,0.6047665476799011,-0.009287925696594427,0.25286728,1.0391604
ENSDARG00000109359,0.3039197027683258,0.8637770897832818,0.15493535,0.2806932
ENSDARG00000052341,0.6955869793891907,0.7894736842105263,0.18087113,0.43715507
ENSDARG00000056473,1.0297549962997437,-0.48813209494324045,0.39232317,1.0467397
ENSDARG00000028899,0.2176772505044937,0.788848840282115,0.2012088,0.47072753
ENSDARG00000098845,0.4815884828567505,-0.4633642930856553,0.38146123,1.0230068
ENSDARG00000010791,1.0360398292541504,0.6842105263157895,0.2679299,0.79550487
ENSDARG00000114125,0.6239728331565857,0.6359889507621861,0.33741775,1.0683721
ENSDARG00000043283,0.17871685326099396,0.9442724458204333,0.10743559,0.27028248
ENSDARG00000112213,0.5245652198791504,-0.23070789494286092,0.40025002,0.7174732
ENSDARG00000070110,0.34039679169654846,0.6099071207430341,0.22280717,0.6784642
ENSDARG00000063190,0.5240446329116821,0.5273477812177503,0.32945615,0.98376626
